date,user_id,session_id,page,source,device,country,duration,visits,timestamp
2025-02-16,256,sess_685,cart,google,mobile,USA,222.3,3,2025-02-16 20:50:00
2025-02-16,181,sess_1099,product,google,mobile,China,113.8,2,2025-02-16 21:06:00
2025-02-16,195,sess_752,cart,linkedin,desktop,China,6.4,8,2025-02-16 22:17:00
2025-02-16,25,sess_479,home,google,desktop,UK,94.3,8,2025-02-16 22:52:00
2025-02-16,127,sess_220,home,facebook,desktop,USA,10.5,7,2025-02-16 23:43:00
2025-02-17,107,sess_751,about,facebook,desktop,Japan,178.9,4,2025-02-17 05:01:00
2025-02-17,393,sess_862,product,google,mobile,China,114.8,8,2025-02-17 05:26:00
2025-02-17,167,sess_674,home,facebook,desktop,Other,17.2,10,2025-02-17 05:38:00
2025-02-17,283,sess_600,contact,google,desktop,Japan,43.4,5,2025-02-17 06:06:00
2025-02-17,320,sess_227,product,email,mobile,UK,42.3,4,2025-02-17 11:25:00
2025-02-17,66,sess_1033,home,facebook,desktop,France,8.3,8,2025-02-17 11:45:00
2025-02-17,292,sess_193,home,direct,mobile,USA,9.2,7,2025-02-17 15:24:00
2025-02-17,120,sess_848,contact,facebook,desktop,China,40.1,5,2025-02-17 15:47:00
2025-02-17,164,sess_1062,home,linkedin,mobile,China,5.0,7,2025-02-17 16:34:00
2025-02-17,245,sess_390,product,facebook,mobile,China,5.0,2,2025-02-17 16:49:00
2025-02-17,357,sess_221,home,google,desktop,USA,12.6,4,2025-02-17 18:15:00
2025-02-17,144,sess_1153,home,google,mobile,USA,287.7,5,2025-02-17 18:27:00
2025-02-17,108,sess_35,product,email,desktop,UK,297.2,6,2025-02-17 19:00:00
2025-02-17,164,sess_457,about,facebook,desktop,Japan,49.9,11,2025-02-17 21:32:00
2025-02-17,41,sess_105,about,linkedin,desktop,USA,263.9,7,2025-02-17 22:42:00
2025-02-18,398,sess_1101,product,direct,desktop,China,107.9,7,2025-02-18 00:36:00
2025-02-18,331,sess_513,checkout,direct,desktop,China,255.0,7,2025-02-18 01:41:00
2025-02-18,368,sess_951,home,email,mobile,UK,68.2,5,2025-02-18 01:45:00
2025-02-18,94,sess_108,home,email,desktop,UK,62.3,5,2025-02-18 02:08:00
2025-02-18,137,sess_1092,about,facebook,mobile,Germany,84.6,7,2025-02-18 04:27:00
2025-02-18,74,sess_889,cart,email,desktop,Japan,140.3,8,2025-02-18 05:56:00
2025-02-18,248,sess_444,home,facebook,mobile,USA,237.3,6,2025-02-18 06:34:00
2025-02-18,206,sess_516,about,direct,mobile,Germany,261.4,5,2025-02-18 07:24:00
2025-02-18,386,sess_800,home,google,mobile,UK,5.0,4,2025-02-18 10:07:00
2025-02-18,206,sess_647,home,facebook,desktop,China,164.8,6,2025-02-18 10:54:00
2025-02-18,55,sess_207,cart,email,mobile,Japan,68.3,8,2025-02-18 11:30:00
2025-02-18,154,sess_1182,contact,facebook,mobile,USA,171.5,3,2025-02-18 12:46:00
2025-02-18,108,sess_580,home,google,tablet,China,69.9,4,2025-02-18 14:55:00
2025-02-18,179,sess_800,product,email,mobile,France,375.4,7,2025-02-18 15:47:00
2025-02-18,362,sess_1040,cart,direct,desktop,China,43.6,3,2025-02-18 17:23:00
2025-02-18,175,sess_148,checkout,email,mobile,USA,600.0,7,2025-02-18 17:53:00
2025-02-18,104,sess_173,product,twitter,desktop,UK,185.6,7,2025-02-18 18:00:00
2025-02-18,365,sess_655,about,google,mobile,Germany,77.5,6,2025-02-18 18:28:00
2025-02-18,148,sess_708,cart,email,desktop,France,211.0,6,2025-02-18 19:20:00
2025-02-18,170,sess_1116,blog,google,desktop,Other,29.4,8,2025-02-18 19:51:00
2025-02-18,388,sess_1150,blog,email,mobile,France,24.3,10,2025-02-18 20:48:00
2025-02-18,358,sess_434,home,google,desktop,USA,161.0,6,2025-02-18 22:55:00
2025-02-19,100,sess_13,home,email,tablet,Japan,5.0,9,2025-02-19 00:10:00
2025-02-19,324,sess_533,product,google,mobile,France,215.2,11,2025-02-19 01:05:00
2025-02-19,354,sess_870,product,google,desktop,USA,97.2,10,2025-02-19 02:25:00
2025-02-19,50,sess_387,cart,direct,desktop,USA,35.1,7,2025-02-19 03:46:00
2025-02-19,303,sess_783,home,facebook,mobile,Japan,5.0,10,2025-02-19 04:14:00
2025-02-19,96,sess_673,home,google,desktop,China,214.4,6,2025-02-19 05:04:00
2025-02-19,334,sess_877,checkout,google,mobile,USA,200.8,5,2025-02-19 06:45:00
2025-02-19,340,sess_710,cart,twitter,mobile,Japan,80.1,2,2025-02-19 07:05:00
2025-02-19,277,sess_340,blog,twitter,mobile,Japan,69.9,5,2025-02-19 07:17:00
2025-02-19,138,sess_363,contact,direct,desktop,USA,6.9,3,2025-02-19 07:21:00
2025-02-19,32,sess_1032,contact,google,mobile,UK,105.6,7,2025-02-19 08:17:00
2025-02-19,81,sess_839,cart,direct,desktop,USA,27.4,5,2025-02-19 09:29:00
2025-02-19,90,sess_330,contact,google,desktop,China,20.4,8,2025-02-19 11:40:00
2025-02-19,35,sess_575,about,direct,desktop,Germany,40.2,5,2025-02-19 12:17:00
2025-02-19,387,sess_143,product,google,tablet,UK,29.7,6,2025-02-19 13:03:00
2025-02-19,265,sess_761,about,google,mobile,Japan,247.3,6,2025-02-19 14:03:00
2025-02-19,188,sess_692,checkout,google,desktop,China,192.4,3,2025-02-19 14:22:00
2025-02-19,203,sess_410,blog,google,tablet,Japan,66.1,3,2025-02-19 14:39:00
2025-02-19,74,sess_598,blog,google,mobile,USA,6.3,6,2025-02-19 14:48:00
2025-02-19,194,sess_918,about,direct,desktop,France,504.0,4,2025-02-19 14:54:00
2025-02-19,76,sess_926,product,email,desktop,Germany,79.3,5,2025-02-19 15:10:00
2025-02-19,178,sess_499,cart,direct,tablet,China,92.6,9,2025-02-19 15:43:00
2025-02-19,214,sess_849,home,google,desktop,USA,165.3,7,2025-02-19 16:05:00
2025-02-19,172,sess_819,home,direct,desktop,USA,24.8,4,2025-02-19 16:27:00
2025-02-19,70,sess_1199,contact,google,desktop,China,78.9,7,2025-02-19 17:15:00
2025-02-19,317,sess_963,product,direct,desktop,Other,263.8,4,2025-02-19 18:28:00
2025-02-19,344,sess_903,checkout,google,desktop,USA,68.8,9,2025-02-19 18:29:00
2025-02-19,313,sess_250,product,twitter,desktop,Japan,38.7,7,2025-02-19 19:27:00
2025-02-19,91,sess_137,home,direct,desktop,UK,5.0,5,2025-02-19 19:57:00
2025-02-19,364,sess_663,product,google,mobile,Germany,296.8,6,2025-02-19 20:59:00
2025-02-19,126,sess_611,product,email,mobile,Japan,82.5,4,2025-02-19 22:33:00
2025-02-19,295,sess_733,checkout,facebook,desktop,USA,48.7,9,2025-02-19 23:21:00
2025-02-20,364,sess_1092,checkout,google,tablet,UK,24.0,6,2025-02-20 00:13:00
2025-02-20,40,sess_695,product,facebook,tablet,UK,218.1,4,2025-02-20 04:08:00
2025-02-20,285,sess_1038,contact,google,desktop,China,8.5,6,2025-02-20 06:48:00
2025-02-20,195,sess_343,home,direct,mobile,USA,89.8,8,2025-02-20 07:15:00
2025-02-20,47,sess_108,about,google,desktop,Japan,68.2,5,2025-02-20 07:23:00
2025-02-20,146,sess_203,contact,facebook,desktop,Japan,5.0,7,2025-02-20 08:07:00
2025-02-20,92,sess_1178,checkout,google,mobile,China,35.3,3,2025-02-20 09:33:00
2025-02-20,107,sess_848,product,direct,desktop,USA,211.3,4,2025-02-20 09:45:00
2025-02-20,112,sess_15,cart,direct,tablet,USA,376.2,4,2025-02-20 10:35:00
2025-02-20,155,sess_407,checkout,google,desktop,USA,71.6,9,2025-02-20 11:06:00
2025-02-20,49,sess_161,contact,google,desktop,China,5.3,8,2025-02-20 12:34:00
2025-02-20,35,sess_1152,home,google,desktop,France,129.2,7,2025-02-20 13:21:00
2025-02-20,245,sess_820,product,facebook,desktop,France,14.4,8,2025-02-20 13:23:00
2025-02-20,326,sess_1080,product,google,desktop,China,247.2,3,2025-02-20 13:27:00
2025-02-20,283,sess_982,home,direct,desktop,China,12.1,9,2025-02-20 13:58:00
2025-02-20,269,sess_556,cart,google,desktop,China,13.1,8,2025-02-20 14:00:00
2025-02-20,111,sess_798,home,google,desktop,Germany,63.9,2,2025-02-20 14:05:00
2025-02-20,4,sess_564,home,google,mobile,UK,95.6,5,2025-02-20 14:38:00
2025-02-20,239,sess_287,product,facebook,desktop,China,49.9,6,2025-02-20 15:16:00
2025-02-20,134,sess_305,product,google,desktop,Japan,110.8,6,2025-02-20 16:16:00
2025-02-20,120,sess_1075,home,google,mobile,USA,104.1,4,2025-02-20 16:54:00
2025-02-20,156,sess_494,product,google,tablet,China,8.0,11,2025-02-20 17:17:00
2025-02-20,7,sess_1146,cart,facebook,desktop,Japan,124.2,5,2025-02-20 18:10:00
2025-02-20,298,sess_591,home,google,desktop,Other,196.6,6,2025-02-20 18:23:00
2025-02-20,307,sess_328,home,google,tablet,Japan,325.2,6,2025-02-20 18:26:00
2025-02-20,66,sess_1115,contact,google,desktop,USA,113.2,4,2025-02-20 21:02:00
2025-02-20,87,sess_496,product,google,mobile,UK,138.4,8,2025-02-20 21:41:00
2025-02-21,13,sess_877,home,facebook,mobile,USA,28.4,3,2025-02-21 00:09:00
2025-02-21,350,sess_789,about,email,desktop,China,367.6,4,2025-02-21 01:21:00
2025-02-21,294,sess_999,home,facebook,desktop,UK,104.6,3,2025-02-21 01:23:00
2025-02-21,38,sess_11,cart,twitter,mobile,France,100.3,5,2025-02-21 01:34:00
2025-02-21,306,sess_390,home,direct,mobile,France,107.2,9,2025-02-21 01:47:00
2025-02-21,395,sess_940,about,google,mobile,Japan,118.7,5,2025-02-21 03:45:00
2025-02-21,363,sess_26,cart,google,desktop,UK,33.2,8,2025-02-21 06:04:00
2025-02-21,366,sess_219,home,direct,desktop,China,33.6,4,2025-02-21 06:17:00
2025-02-21,380,sess_278,home,google,desktop,USA,79.8,5,2025-02-21 07:21:00
2025-02-21,251,sess_101,blog,facebook,desktop,Other,121.4,10,2025-02-21 08:14:00
2025-02-21,192,sess_1052,contact,email,desktop,USA,11.9,7,2025-02-21 08:56:00
2025-02-21,343,sess_732,home,email,desktop,UK,5.0,8,2025-02-21 09:11:00
2025-02-21,147,sess_179,home,facebook,mobile,UK,91.5,6,2025-02-21 09:38:00
2025-02-21,59,sess_668,cart,google,desktop,USA,37.0,7,2025-02-21 11:52:00
2025-02-21,76,sess_217,blog,facebook,mobile,USA,375.5,3,2025-02-21 12:30:00
2025-02-21,96,sess_336,home,google,mobile,China,168.0,9,2025-02-21 12:33:00
2025-02-21,228,sess_635,product,email,mobile,France,134.5,7,2025-02-21 13:10:00
2025-02-21,67,sess_400,product,email,tablet,France,593.8,5,2025-02-21 13:19:00
2025-02-21,227,sess_253,cart,google,desktop,Germany,33.2,6,2025-02-21 15:06:00
2025-02-21,387,sess_975,cart,twitter,mobile,China,30.9,12,2025-02-21 15:15:00
2025-02-21,62,sess_1046,product,direct,mobile,USA,253.7,5,2025-02-21 16:18:00
2025-02-21,214,sess_663,home,facebook,desktop,China,45.3,8,2025-02-21 16:33:00
2025-02-21,181,sess_563,home,direct,desktop,USA,43.9,10,2025-02-21 16:55:00
2025-02-21,109,sess_667,home,email,desktop,China,103.9,5,2025-02-21 18:11:00
2025-02-21,131,sess_583,home,direct,desktop,China,110.4,16,2025-02-21 19:27:00
2025-02-21,365,sess_146,product,linkedin,mobile,France,193.0,6,2025-02-21 20:03:00
2025-02-21,157,sess_327,cart,facebook,desktop,China,221.2,8,2025-02-21 20:36:00
2025-02-21,399,sess_280,home,facebook,desktop,China,187.1,8,2025-02-21 20:53:00
2025-02-21,338,sess_386,product,email,tablet,China,263.5,4,2025-02-21 20:53:00
2025-02-21,70,sess_1002,checkout,direct,desktop,Germany,38.9,12,2025-02-21 21:10:00
2025-02-21,3,sess_345,contact,google,mobile,France,5.0,8,2025-02-21 23:00:00
2025-02-22,313,sess_1097,about,facebook,mobile,China,62.5,6,2025-02-22 00:15:00
2025-02-22,331,sess_720,checkout,direct,desktop,China,64.3,6,2025-02-22 02:37:00
2025-02-22,317,sess_168,home,facebook,desktop,Germany,26.8,9,2025-02-22 03:06:00
2025-02-22,355,sess_568,product,twitter,desktop,China,120.5,8,2025-02-22 04:02:00
2025-02-22,57,sess_340,cart,email,mobile,France,38.9,4,2025-02-22 05:38:00
2025-02-22,87,sess_1116,product,google,desktop,China,113.0,8,2025-02-22 05:38:00
2025-02-22,255,sess_53,product,google,desktop,Japan,21.0,4,2025-02-22 06:38:00
2025-02-22,153,sess_923,cart,google,desktop,Germany,37.7,8,2025-02-22 07:06:00
2025-02-22,387,sess_999,product,facebook,desktop,USA,48.8,7,2025-02-22 07:21:00
2025-02-22,386,sess_683,about,facebook,desktop,France,5.6,8,2025-02-22 08:36:00
2025-02-22,361,sess_847,home,email,desktop,China,19.4,4,2025-02-22 09:59:00
2025-02-22,383,sess_1106,product,facebook,desktop,Other,187.7,3,2025-02-22 11:24:00
2025-02-22,189,sess_953,home,google,tablet,USA,198.4,8,2025-02-22 11:50:00
2025-02-22,295,sess_878,home,google,desktop,USA,29.4,5,2025-02-22 14:21:00
2025-02-22,152,sess_1083,home,facebook,mobile,UK,145.2,10,2025-02-22 15:08:00
2025-02-22,232,sess_1045,home,google,desktop,France,39.3,6,2025-02-22 15:10:00
2025-02-22,274,sess_374,home,direct,mobile,UK,17.8,2,2025-02-22 15:12:00
2025-02-22,127,sess_590,contact,facebook,desktop,China,26.7,6,2025-02-22 16:27:00
2025-02-22,82,sess_639,product,google,desktop,USA,333.1,6,2025-02-22 16:29:00
2025-02-22,134,sess_1004,checkout,google,mobile,China,237.3,4,2025-02-22 17:00:00
2025-02-22,102,sess_30,checkout,direct,desktop,UK,80.8,9,2025-02-22 17:10:00
2025-02-22,376,sess_271,home,google,mobile,USA,543.5,6,2025-02-22 17:12:00
2025-02-22,49,sess_303,product,google,desktop,Germany,299.6,12,2025-02-22 17:49:00
2025-02-22,377,sess_894,product,facebook,mobile,UK,109.8,5,2025-02-22 19:55:00
2025-02-22,84,sess_383,contact,google,mobile,UK,201.4,9,2025-02-22 20:34:00
2025-02-22,337,sess_305,blog,google,mobile,UK,51.3,7,2025-02-22 20:44:00
2025-02-22,378,sess_1037,home,facebook,desktop,Germany,165.7,4,2025-02-22 21:03:00
2025-02-22,94,sess_973,product,direct,desktop,Other,5.0,3,2025-02-22 21:26:00
2025-02-22,142,sess_96,home,google,desktop,UK,137.3,5,2025-02-22 22:20:00
2025-02-22,214,sess_104,home,direct,desktop,France,5.0,2,2025-02-22 22:44:00
2025-02-22,54,sess_390,about,google,mobile,China,173.5,5,2025-02-22 23:39:00
2025-02-23,166,sess_1089,product,direct,desktop,Japan,269.9,3,2025-02-23 00:12:00
2025-02-23,110,sess_1113,contact,direct,desktop,Germany,59.9,5,2025-02-23 02:26:00
2025-02-23,81,sess_890,home,facebook,desktop,USA,5.0,7,2025-02-23 02:45:00
2025-02-23,385,sess_90,home,facebook,tablet,China,42.9,8,2025-02-23 03:09:00
2025-02-23,150,sess_1178,home,email,desktop,Other,161.4,7,2025-02-23 03:31:00
2025-02-23,58,sess_939,contact,email,desktop,Japan,38.3,4,2025-02-23 03:35:00
2025-02-23,82,sess_130,checkout,email,mobile,USA,91.2,7,2025-02-23 03:52:00
2025-02-23,151,sess_379,product,facebook,mobile,Japan,19.4,5,2025-02-23 04:38:00
2025-02-23,155,sess_468,checkout,direct,tablet,France,20.3,8,2025-02-23 05:02:00
2025-02-23,41,sess_127,cart,facebook,mobile,China,24.7,6,2025-02-23 05:45:00
2025-02-23,327,sess_831,blog,facebook,desktop,USA,100.0,8,2025-02-23 07:25:00
2025-02-23,271,sess_885,checkout,google,desktop,China,110.3,4,2025-02-23 07:45:00
2025-02-23,205,sess_182,home,facebook,desktop,China,8.7,6,2025-02-23 10:04:00
2025-02-23,86,sess_923,about,twitter,mobile,China,89.5,5,2025-02-23 10:20:00
2025-02-23,39,sess_1171,product,google,desktop,USA,56.6,6,2025-02-23 13:57:00
2025-02-23,122,sess_810,cart,facebook,mobile,China,159.8,6,2025-02-23 14:48:00
2025-02-23,283,sess_228,home,google,desktop,USA,22.5,6,2025-02-23 15:57:00
2025-02-23,93,sess_199,checkout,google,desktop,USA,101.7,7,2025-02-23 16:35:00
2025-02-23,210,sess_628,blog,direct,desktop,USA,168.7,6,2025-02-23 17:09:00
2025-02-23,353,sess_207,home,twitter,desktop,China,13.9,5,2025-02-23 17:31:00
2025-02-23,12,sess_277,product,google,desktop,France,297.9,9,2025-02-23 18:46:00
2025-02-23,258,sess_889,blog,facebook,desktop,China,18.8,9,2025-02-23 19:39:00
2025-02-23,390,sess_505,about,google,desktop,France,51.8,11,2025-02-23 19:50:00
2025-02-23,376,sess_1105,product,google,mobile,France,5.0,6,2025-02-23 21:45:00
2025-02-23,359,sess_583,home,facebook,mobile,USA,83.0,5,2025-02-23 21:48:00
2025-02-23,188,sess_649,blog,email,tablet,China,13.1,9,2025-02-23 22:05:00
2025-02-23,226,sess_506,about,facebook,desktop,China,76.0,7,2025-02-23 22:06:00
2025-02-23,398,sess_183,product,facebook,tablet,Japan,92.7,4,2025-02-23 22:08:00
2025-02-23,43,sess_863,product,google,desktop,Germany,70.1,6,2025-02-23 22:12:00
2025-02-24,126,sess_363,home,linkedin,desktop,UK,263.5,7,2025-02-24 02:29:00
2025-02-24,165,sess_735,home,facebook,desktop,Germany,20.9,9,2025-02-24 02:59:00
2025-02-24,247,sess_429,product,facebook,tablet,UK,30.8,7,2025-02-24 03:03:00
2025-02-24,254,sess_768,about,google,mobile,UK,600.0,5,2025-02-24 03:13:00
2025-02-24,246,sess_979,about,direct,mobile,USA,128.3,7,2025-02-24 08:37:00
2025-02-24,145,sess_388,about,direct,desktop,Germany,87.1,3,2025-02-24 09:02:00
2025-02-24,67,sess_871,home,facebook,desktop,UK,328.1,7,2025-02-24 09:29:00
2025-02-24,343,sess_72,home,google,desktop,USA,175.5,4,2025-02-24 09:35:00
2025-02-24,324,sess_876,contact,google,desktop,China,77.3,7,2025-02-24 11:05:00
2025-02-24,286,sess_640,product,email,desktop,UK,156.6,6,2025-02-24 11:38:00
2025-02-24,217,sess_639,cart,direct,desktop,China,5.0,8,2025-02-24 12:04:00
2025-02-24,379,sess_905,home,google,desktop,Japan,153.4,2,2025-02-24 14:00:00
2025-02-24,286,sess_253,about,facebook,mobile,France,23.2,7,2025-02-24 15:16:00
2025-02-24,212,sess_380,home,google,desktop,China,93.1,6,2025-02-24 16:40:00
2025-02-24,233,sess_427,product,google,mobile,UK,11.7,7,2025-02-24 17:52:00
2025-02-24,29,sess_784,contact,direct,mobile,China,558.4,6,2025-02-24 19:03:00
2025-02-24,211,sess_805,product,facebook,mobile,China,393.3,4,2025-02-24 19:06:00
2025-02-24,194,sess_892,home,facebook,mobile,USA,35.2,2,2025-02-24 19:54:00
2025-02-24,51,sess_1175,product,google,mobile,China,28.2,3,2025-02-24 20:03:00
2025-02-24,48,sess_503,home,google,tablet,Japan,39.6,5,2025-02-24 20:34:00
2025-02-24,306,sess_201,product,email,mobile,Other,61.7,5,2025-02-24 21:34:00
2025-02-24,110,sess_845,product,facebook,desktop,USA,420.5,5,2025-02-24 23:20:00
2025-02-25,28,sess_556,about,facebook,mobile,USA,291.3,3,2025-02-25 00:39:00
2025-02-25,301,sess_460,home,direct,mobile,Japan,5.7,9,2025-02-25 00:51:00
2025-02-25,382,sess_499,home,google,desktop,USA,5.0,6,2025-02-25 02:00:00
2025-02-25,196,sess_419,about,direct,desktop,USA,21.5,8,2025-02-25 02:31:00
2025-02-25,70,sess_619,product,direct,desktop,China,23.4,3,2025-02-25 04:09:00
2025-02-25,84,sess_113,product,facebook,mobile,UK,80.6,11,2025-02-25 04:23:00
2025-02-25,361,sess_1156,checkout,google,desktop,USA,100.5,9,2025-02-25 04:52:00
2025-02-25,65,sess_970,checkout,google,desktop,USA,60.4,4,2025-02-25 05:57:00
2025-02-25,349,sess_298,product,google,mobile,Other,192.0,2,2025-02-25 06:17:00
2025-02-25,265,sess_965,home,facebook,desktop,USA,9.0,5,2025-02-25 07:16:00
2025-02-25,127,sess_308,home,google,mobile,UK,21.5,10,2025-02-25 08:21:00
2025-02-25,199,sess_64,about,google,mobile,Germany,181.5,1,2025-02-25 09:01:00
2025-02-25,333,sess_650,product,google,mobile,China,314.5,5,2025-02-25 12:53:00
2025-02-25,143,sess_949,checkout,facebook,desktop,China,112.0,12,2025-02-25 12:54:00
2025-02-25,142,sess_904,checkout,google,mobile,USA,92.3,8,2025-02-25 13:02:00
2025-02-25,283,sess_415,home,facebook,mobile,France,107.3,7,2025-02-25 13:34:00
2025-02-25,330,sess_1158,cart,google,desktop,China,17.8,7,2025-02-25 16:26:00
2025-02-25,225,sess_1117,home,facebook,desktop,China,75.5,9,2025-02-25 17:28:00
2025-02-25,214,sess_73,product,google,mobile,USA,9.4,3,2025-02-25 17:44:00
2025-02-25,246,sess_666,contact,google,desktop,France,72.2,6,2025-02-25 18:15:00
2025-02-25,279,sess_192,checkout,google,desktop,Japan,174.7,4,2025-02-25 18:26:00
2025-02-25,252,sess_572,product,linkedin,desktop,USA,28.5,11,2025-02-25 18:29:00
2025-02-25,65,sess_467,home,facebook,desktop,China,82.2,4,2025-02-25 19:50:00
2025-02-25,160,sess_1132,blog,direct,mobile,China,5.9,7,2025-02-25 19:55:00
2025-02-25,196,sess_13,home,twitter,mobile,China,216.6,8,2025-02-25 20:57:00
2025-02-25,168,sess_528,contact,google,desktop,USA,147.3,9,2025-02-25 21:16:00
2025-02-25,394,sess_283,product,google,mobile,China,15.8,3,2025-02-25 21:24:00
2025-02-25,283,sess_855,product,facebook,desktop,UK,328.3,5,2025-02-25 21:25:00
2025-02-25,391,sess_889,home,google,desktop,China,143.6,4,2025-02-25 22:04:00
2025-02-25,22,sess_195,cart,direct,mobile,USA,213.7,7,2025-02-25 22:25:00
2025-02-25,86,sess_844,home,google,mobile,China,5.0,5,2025-02-25 22:31:00
2025-02-25,117,sess_674,about,facebook,desktop,France,56.3,6,2025-02-25 23:28:00
2025-02-25,362,sess_813,about,google,mobile,Japan,134.1,8,2025-02-25 23:42:00
2025-02-26,48,sess_472,cart,facebook,desktop,Japan,62.3,8,2025-02-26 00:10:00
2025-02-26,107,sess_527,contact,facebook,mobile,China,172.4,6,2025-02-26 01:26:00
2025-02-26,118,sess_1051,home,facebook,mobile,UK,329.8,7,2025-02-26 01:37:00
2025-02-26,129,sess_114,home,google,desktop,USA,61.2,6,2025-02-26 02:10:00
2025-02-26,101,sess_608,contact,facebook,desktop,China,28.6,9,2025-02-26 02:33:00
2025-02-26,247,sess_654,home,google,mobile,Japan,183.9,6,2025-02-26 03:00:00
2025-02-26,399,sess_898,product,google,tablet,USA,477.7,6,2025-02-26 04:26:00
2025-02-26,308,sess_894,about,direct,desktop,China,13.1,4,2025-02-26 06:21:00
2025-02-26,318,sess_247,product,facebook,desktop,China,20.3,6,2025-02-26 07:06:00
2025-02-26,371,sess_283,product,google,mobile,China,63.6,3,2025-02-26 07:20:00
2025-02-26,220,sess_185,product,email,mobile,China,242.0,7,2025-02-26 08:05:00
2025-02-26,162,sess_1099,blog,facebook,desktop,China,212.2,10,2025-02-26 08:18:00
2025-02-26,239,sess_1185,product,email,mobile,Germany,19.5,4,2025-02-26 09:25:00
2025-02-26,103,sess_924,home,google,desktop,USA,600.0,10,2025-02-26 10:24:00
2025-02-26,280,sess_629,product,facebook,mobile,China,5.0,2,2025-02-26 11:18:00
2025-02-26,65,sess_1102,home,google,desktop,China,320.3,8,2025-02-26 12:04:00
2025-02-26,36,sess_171,about,facebook,desktop,Japan,8.7,6,2025-02-26 12:34:00
2025-02-26,173,sess_932,home,google,desktop,China,35.7,11,2025-02-26 13:48:00
2025-02-26,225,sess_464,product,facebook,desktop,UK,215.7,8,2025-02-26 14:04:00
2025-02-26,11,sess_480,checkout,facebook,tablet,USA,82.7,4,2025-02-26 14:08:00
2025-02-26,400,sess_1073,home,google,mobile,China,5.0,3,2025-02-26 15:04:00
2025-02-26,264,sess_500,product,linkedin,mobile,China,68.2,9,2025-02-26 15:37:00
2025-02-26,164,sess_494,contact,direct,mobile,China,94.2,6,2025-02-26 16:31:00
2025-02-26,57,sess_465,product,facebook,mobile,UK,34.1,7,2025-02-26 17:49:00
2025-02-26,382,sess_1153,product,direct,desktop,Japan,344.8,5,2025-02-26 18:07:00
2025-02-26,278,sess_355,home,twitter,mobile,China,340.1,6,2025-02-26 19:19:00
2025-02-26,384,sess_991,product,direct,desktop,USA,24.0,7,2025-02-26 19:55:00
2025-02-26,28,sess_8,contact,google,tablet,China,5.0,10,2025-02-26 20:58:00
2025-02-26,198,sess_1152,cart,direct,mobile,China,26.8,5,2025-02-26 21:51:00
2025-02-26,259,sess_446,cart,email,mobile,Germany,86.8,7,2025-02-26 22:24:00
2025-02-26,101,sess_294,home,google,desktop,Other,237.7,5,2025-02-26 22:31:00
2025-02-26,170,sess_556,cart,facebook,desktop,Japan,76.5,5,2025-02-26 23:58:00
2025-02-27,380,sess_926,home,facebook,desktop,China,184.2,2,2025-02-27 00:39:00
2025-02-27,272,sess_1088,contact,direct,desktop,Germany,65.6,7,2025-02-27 01:13:00
2025-02-27,271,sess_1168,home,facebook,mobile,China,61.3,4,2025-02-27 01:15:00
2025-02-27,339,sess_1099,product,google,desktop,Germany,127.4,3,2025-02-27 03:45:00
2025-02-27,175,sess_442,about,facebook,mobile,China,79.7,5,2025-02-27 03:57:00
2025-02-27,47,sess_321,home,google,mobile,Japan,96.1,8,2025-02-27 03:59:00
2025-02-27,357,sess_91,blog,direct,mobile,France,78.9,5,2025-02-27 05:31:00
2025-02-27,52,sess_1141,contact,email,desktop,Other,102.8,6,2025-02-27 06:07:00
2025-02-27,117,sess_1167,home,google,mobile,Germany,110.3,6,2025-02-27 06:21:00
2025-02-27,78,sess_747,home,direct,desktop,USA,382.6,10,2025-02-27 07:06:00
2025-02-27,325,sess_269,product,facebook,desktop,USA,124.3,4,2025-02-27 08:40:00
2025-02-27,162,sess_67,checkout,google,mobile,UK,29.0,7,2025-02-27 08:56:00
2025-02-27,375,sess_1111,home,email,tablet,UK,50.2,5,2025-02-27 09:07:00
2025-02-27,268,sess_803,home,direct,tablet,USA,46.1,4,2025-02-27 10:32:00
2025-02-27,332,sess_897,product,twitter,desktop,USA,107.8,6,2025-02-27 11:50:00
2025-02-27,206,sess_679,product,google,tablet,Other,68.8,6,2025-02-27 12:13:00
2025-02-27,289,sess_92,home,google,mobile,Germany,59.7,8,2025-02-27 12:28:00
2025-02-27,348,sess_553,contact,facebook,mobile,Germany,30.5,8,2025-02-27 13:03:00
2025-02-27,127,sess_989,product,facebook,desktop,Germany,104.1,5,2025-02-27 14:03:00
2025-02-27,89,sess_187,cart,email,desktop,USA,55.9,9,2025-02-27 16:00:00
2025-02-27,273,sess_733,contact,facebook,desktop,USA,15.6,4,2025-02-27 17:32:00
2025-02-27,181,sess_720,home,email,mobile,USA,183.3,6,2025-02-27 17:48:00
2025-02-27,73,sess_5,product,email,desktop,France,65.8,10,2025-02-27 18:32:00
2025-02-27,320,sess_72,blog,google,mobile,France,5.0,8,2025-02-27 18:49:00
2025-02-27,84,sess_206,checkout,facebook,mobile,France,120.8,4,2025-02-27 19:05:00
2025-02-27,242,sess_1114,home,facebook,desktop,USA,42.1,4,2025-02-27 19:21:00
2025-02-27,232,sess_1033,home,google,mobile,UK,8.4,4,2025-02-27 20:00:00
2025-02-27,8,sess_557,home,facebook,desktop,USA,7.5,4,2025-02-27 20:13:00
2025-02-27,3,sess_384,product,google,mobile,Japan,60.1,7,2025-02-27 20:31:00
